id,user_id,sex,date,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
7427,356963,female,2011-03-30 03:49:04,5,6,4,6,5,4,6,0,0,0,1,2,6,6,6,6,3,2,5,6,5
7429,357007,female,2011-03-30 09:21:40,5,6,4,5,3,5,3,4,1,0,3,2,4,2,4,5,2,3,2,3,6
7428,357012,female,2011-03-30 08:46:02,4,5,4,4,4,5,5,3,1,0,3,5,4,0,6,1,3,6,6,6,6
7430,357067,male,2011-03-30 15:38:33,5,6,4,6,5,3,5,6,6,6,4,6,5,1,4,0,2,1,2,4,2
7433,357141,female,2011-03-30 22:35:59,5,6,4,5,5,4,5,3,1,1,5,6,5,3,5,5,4,6,4,4,5
7431,357144,female,2011-03-30 21:33:20,3,4,3,4,5,5,3,4,4,0,1,1,1,4,4,1,6,4,6,4,0
7432,357152,female,2011-03-30 22:07:10,2,6,2,6,3,5,5,3,3,0,5,6,5,6,4,6,3,5,4,5,6
12607,357185,male,2011-12-07 04:28:50,3,3,0,3,3,6,3,0,0,0,3,0,0,0,3,3,3,3,3,4,2
7436,357243,female,2011-03-31 17:46:37,3,3,3,3,3,2,3,3,0,0,2,4,6,0,4,4,4,4,4,4,5
7444,357255,female,2011-04-03 05:30:51,6,6,6,6,6,6,6,5,1,3,3,0,6,0,5,1,5,2,6,4,3
7435,357298,male,2011-03-31 09:17:03,5,4,2,2,4,1,4,0,0,0,0,0,0,0,4,2,1,4,4,2,3
17259,357300,male,2012-08-26 14:56:24,1,4,0,5,4,4,3,1,0,0,0,1,3,0,4,2,2,1,5,4,3
7437,357475,male,2011-04-01 13:40:40,4,4,2,6,4,2,3,2,2,1,1,1,2,2,4,,3,4,3,5,3
7438,357549,female,2011-04-02 00:24:34,4,5,4,4,6,3,4,5,0,3,5,3,6,1,4,4,1,1,4,4,4
7440,357674,male,2011-04-02 19:17:30,3,5,3,5,5,6,5,0,0,0,0,0,0,0,4,1,1,3,2,0,0
7441,357699,female,2011-04-02 21:38:07,3,2,1,1,2,1,3,6,6,2,5,2,5,6,5,0,1,2,4,4,0
7442,357712,female,2011-04-03 00:36:12,3,4,3,4,5,3,2,3,0,0,2,5,5,5,3,2,3,5,6,6,3
7443,357778,male,2011-04-03 05:00:19,6,6,2,1,3,4,2,0,0,0,0,0,0,0,2,5,0,3,1,1,1
7445,357829,female,2011-04-03 15:02:22,5,5,4,5,6,4,5,5,0,5,5,5,6,6,6,3,5,5,6,6,5
7446,357843,female,2011-04-03 19:47:54,1,3,1,3,1,1,1,4,2,3,6,2,5,5,4,4,0,5,3,5,0
7447,357892,male,2011-04-03 23:21:42,3,2,2,5,1,3,4,3,0,2,1,1,5,4,3,5,5,4,5,2,1
7448,357894,female,2011-04-04 03:36:20,6,5,5,5,5,5,5,1,1,0,5,1,6,6,6,0,1,6,2,6,2
7449,357952,female,2011-04-04 04:45:34,6,6,6,6,6,4,6,6,6,6,6,6,6,6,5,0,0,2,4,5,5
7450,357963,male,2011-04-04 05:05:48,2,2,1,3,2,1,2,2,1,0,4,0,3,1,6,0,1,4,6,1,1
7451,358085,female,2011-04-04 20:57:17,3,6,4,4,1,6,5,4,3,4,5,5,6,6,6,5,4,4,6,4,6
7454,358145,female,2011-04-06 03:39:35,6,6,6,6,5,3,6,6,0,4,4,6,2,6,5,4,,3,,6,6
7452,358153,female,2011-04-05 03:55:40,5,6,1,5,5,5,6,1,5,0,2,4,6,4,5,2,1,5,6,6,1
7453,358178,female,2011-04-05 16:21:12,5,5,6,6,6,4,6,1,0,0,4,2,6,1,6,4,2,6,5,2,3
7455,358317,female,2011-04-06 05:17:15,3,5,4,5,5,4,4,1,0,2,0,1,3,5,6,3,4,4,4,5,4
7456,358418,female,2011-04-06 10:35:36,2,4,2,4,5,2,2,3,0,0,4,5,6,0,6,3,2,6,4,1,4
7457,358453,male,2011-04-06 18:08:16,6,6,6,6,6,6,6,6,6,3,6,6,0,6,6,3,2,2,6,2,4
7458,358551,female,2011-04-07 04:56:44,2,4,5,4,3,3,4,0,0,0,5,1,6,0,2,3,1,1,5,1,0
7459,358580,male,2011-04-07 06:45:37,2,2,1,3,0,3,1,2,0,0,0,0,1,0,6,1,5,6,4,6,1
7460,358601,female,2011-04-07 09:32:20,0,0,0,0,0,0,0,1,1,1,4,1,6,3,4,4,5,5,5,5,6
7461,358705,male,2011-04-07 20:31:25,6,6,5,6,6,6,6,6,1,6,6,6,6,6,5,4,4,1,5,0,5
7462,358733,female,2011-04-07 22:00:03,2,3,2,6,5,4,5,1,0,0,1,1,6,5,5,3,3,5,6,5,2
7463,358778,female,2011-04-08 01:00:22,3,6,5,6,6,6,6,0,0,0,3,3,3,1,5,6,5,5,6,6,4
7464,358805,female,2011-04-08 03:07:56,1,6,0,4,4,4,6,4,0,0,0,5,5,0,5,5,3,3,4,4,
7465,358834,female,2011-04-08 05:33:53,0,4,3,6,1,6,5,2,0,0,0,2,5,1,2,1,5,6,6,1,2
7466,358954,female,2011-04-09 01:26:10,1,3,3,3,3,1,3,1,2,3,4,1,3,2,4,3,3,1,3,4,5
7468,359115,female,2011-04-10 04:53:05,2,4,2,3,3,3,3,2,1,0,0,0,1,2,5,0,2,5,4,6,2
7482,359117,female,2011-04-12 02:18:06,4,6,3,3,4,2,3,3,0,0,2,2,4,0,5,5,4,5,3,6,2
7469,359161,female,2011-04-10 08:36:15,2,4,3,4,5,2,3,5,3,3,5,2,3,5,5,4,3,4,5,5,6
7470,359222,male,2011-04-10 20:53:07,3,5,4,4,4,4,3,3,1,1,5,3,3,3,4,3,2,4,3,4,5
7471,359226,female,2011-04-10 20:55:49,0,2,4,2,2,6,4,0,0,0,0,0,1,0,2,0,3,0,3,4,1
7472,359248,female,2011-04-10 23:01:48,3,2,1,4,3,4,3,3,1,2,5,1,4,5,5,3,3,6,4,5,5
7475,359275,female,2011-04-11 03:34:17,0,6,0,6,5,5,6,5,3,0,5,6,4,0,6,6,6,6,6,6,6
7474,359279,female,2011-04-11 03:18:47,0,2,1,3,3,3,4,0,0,0,2,3,0,0,6,5,3,6,5,5,4
7484,359282,female,2011-04-12 11:57:06,4,3,4,5,5,5,4,2,5,0,2,3,3,6,5,1,3,5,4,6,6
7476,359301,female,2011-04-11 05:51:00,5,5,5,5,6,5,5,3,0,3,5,3,6,6,2,1,3,1,3,2,3
7477,359371,female,2011-04-11 19:00:11,5,,3,4,5,1,4,2,0,0,1,0,3,1,6,4,5,6,5,6,6
7478,359391,male,2011-04-11 19:58:05,2,2,1,2,2,4,3,2,0,1,2,2,1,1,3,3,2,2,2,4,4
7479,359416,female,2011-04-11 22:23:55,3,6,5,3,1,4,4,1,0,1,5,3,4,2,4,6,3,1,4,1,6
7480,359433,female,2011-04-11 23:07:00,2,1,1,1,2,1,2,4,3,1,3,4,5,3,5,3,2,6,4,5,4
7481,359473,female,2011-04-12 01:55:19,3,3,0,3,1,1,2,1,1,3,2,3,6,1,5,1,1,4,5,4,6
7488,359499,female,2011-04-13 02:20:23,3,4,3,6,5,3,3,0,3,0,2,5,6,2,4,1,6,2,5,0,2
7483,359501,female,2011-04-12 03:48:18,5,6,2,6,5,5,6,0,1,0,3,0,6,1,6,1,3,4,1,5,2
7501,359600,female,2011-04-15 00:40:53,5,5,6,6,5,5,6,5,3,4,6,6,6,,6,4,4,6,4,5,6
7485,359609,female,2011-04-12 20:53:45,0,1,2,0,0,1,0,2,0,2,0,2,1,3,5,2,2,2,4,6,5
7486,359629,female,2011-04-12 23:11:33,4,5,6,5,4,4,5,4,4,3,4,6,6,6,5,4,4,6,5,6,5
7487,359637,male,2011-04-13 02:17:12,0,2,2,4,1,3,2,1,0,2,2,2,1,0,3,5,4,4,5,1,3
7489,359655,female,2011-04-13 05:11:49,2,4,2,6,4,1,4,0,1,0,3,0,4,0,5,3,3,3,5,6,2
7491,359674,female,2011-04-13 07:52:46,0,2,1,3,1,1,1,1,1,0,1,3,6,0,4,5,5,2,6,4,1
7493,359695,female,2011-04-13 15:05:56,2,2,5,4,4,3,5,2,1,0,3,0,5,3,3,1,2,2,3,2,4
7494,359744,male,2011-04-13 20:59:06,3,6,4,3,5,5,5,0,1,0,2,0,0,4,3,1,0,3,3,4,1
7495,359778,male,2011-04-14 01:00:25,1,5,1,5,5,1,2,0,0,0,3,1,5,0,4,6,5,2,4,6,5
7496,359871,female,2011-04-14 07:05:14,6,6,5,5,6,5,6,6,1,5,6,6,6,6,6,4,5,6,6,6,5
7497,359882,female,2011-04-14 09:10:39,0,5,2,6,1,1,4,2,0,0,3,3,5,1,4,2,3,4,2,6,6
7498,359909,female,2011-04-14 16:13:10,6,6,2,6,2,4,5,4,0,1,3,6,6,0,5,2,4,1,5,4,4
7499,359951,female,2011-04-14 18:01:08,4,6,3,4,2,6,3,1,0,2,5,2,0,6,4,6,6,0,6,4,2
7502,360130,male,2011-04-15 18:33:05,5,5,4,4,5,6,3,1,3,0,1,1,3,6,3,0,3,1,6,0,4
7503,360175,female,2011-04-15 23:51:32,3,5,4,4,4,2,2,4,0,2,2,5,5,3,3,2,2,4,5,3,5
7504,360190,female,2011-04-16 01:36:20,2,5,6,5,5,5,4,1,0,1,1,5,5,3,4,4,3,5,3,5,6
14479,360194,male,2012-03-05 21:40:16,5,5,4,5,5,4,4,3,1,1,3,3,3,2,6,4,4,6,5,6,3
7505,360278,female,2011-04-16 19:20:25,0,1,2,5,1,5,1,1,0,0,2,0,2,0,4,2,1,1,3,3,4
7506,360286,male,2011-04-16 20:00:23,6,3,0,6,0,6,0,6,6,3,0,6,5,6,0,0,0,6,6,2,0
7507,360326,female,2011-04-17 00:23:57,0,5,0,4,0,6,3,4,3,0,1,6,6,1,6,6,4,6,5,6,5
7508,360366,female,2011-04-17 05:29:09,0,6,0,6,3,6,3,5,5,2,5,5,3,3,6,1,0,5,6,1,3
7509,360422,male,2011-04-17 17:31:36,4,6,3,6,5,5,1,1,3,1,0,0,3,0,4,4,5,5,5,5,2
7510,360498,female,2011-04-18 01:53:50,1,3,4,1,4,2,4,3,0,4,2,5,4,5,3,3,1,2,2,4,6
7512,360512,female,2011-04-18 04:35:48,2,4,2,1,5,5,3,5,0,1,3,2,6,6,1,4,2,4,2,5,2
7511,360518,male,2011-04-18 04:08:50,6,5,3,6,5,5,1,5,3,2,4,3,5,0,1,4,2,3,5,6,5
7514,360542,female,2011-04-18 09:38:17,1,6,1,4,3,4,3,1,1,0,1,2,6,0,3,6,5,6,6,4,5
7513,360554,female,2011-04-18 09:19:06,1,4,4,5,5,4,5,1,0,0,4,2,2,5,5,1,5,5,5,0,5
7533,360747,male,2011-04-21 18:14:47,6,6,6,6,6,3,6,0,0,6,4,0,0,3,4,4,4,2,5,4,6
7523,360806,male,2011-04-19 22:31:47,6,6,4,6,6,3,5,2,0,0,0,4,6,6,6,3,1,5,5,6,6
7527,360807,female,2011-04-19 22:34:35,3,4,1,2,0,0,0,2,0,0,5,6,6,0,4,6,5,6,6,6,4
7522,360809,female,2011-04-19 22:30:51,4,6,6,4,6,6,3,1,0,0,5,0,4,0,3,4,4,1,3,4,4
7517,360812,female,2011-04-19 22:27:33,3,6,5,6,4,2,6,5,2,4,2,6,5,3,6,6,6,6,6,6,6
7519,360814,male,2011-04-19 22:30:04,0,0,5,2,1,0,0,3,2,0,0,0,0,0,1,1,0,1,1,1,1
7525,360816,female,2011-04-19 22:33:01,6,6,5,6,6,6,5,4,0,0,0,0,0,0,6,6,6,6,6,6,6
7526,360817,female,2011-04-19 22:33:09,6,6,6,6,6,6,6,4,6,6,4,6,6,6,6,6,6,6,6,6,6
7518,360818,male,2011-04-19 22:29:58,3,2,2,4,2,3,2,3,0,0,5,0,1,3,4,6,4,6,5,4,6
7516,360822,female,2011-04-19 22:27:20,0,5,5,5,5,5,5,0,0,0,0,0,6,6,6,2,1,1,6,6,4
7521,360823,female,2011-04-19 22:30:49,2,5,3,6,2,5,3,0,0,0,0,3,2,6,6,4,2,4,6,,1
7524,360826,female,2011-04-19 22:32:05,6,6,0,6,6,3,6,6,3,0,3,1,3,6,6,5,3,1,6,6,0
7515,360827,female,2011-04-19 22:25:14,5,6,6,6,6,3,2,1,0,0,2,2,6,0,6,5,3,6,5,6,4
7520,360828,female,2011-04-19 22:30:46,6,5,5,6,6,6,6,5,3,4,6,6,4,6,6,3,4,6,6,6,6
7528,360836,female,2011-04-19 23:51:11,6,6,6,6,6,6,6,0,0,0,1,0,0,0,4,6,6,6,6,6,4
7530,360842,male,2011-04-20 02:53:11,0,,4,,6,4,6,0,1,0,4,5,1,0,2,3,2,1,2,0,1
7529,360843,female,2011-04-20 02:52:44,1,1,0,6,1,1,1,0,0,0,0,4,4,1,4,3,1,4,4,2,2
7531,360850,female,2011-04-20 03:05:42,1,5,6,6,6,4,5,3,0,5,3,6,,2,3,5,3,6,2,6,6
7534,360936,female,2011-04-22 04:21:34,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,5,6,6,6,6
7532,361061,female,2011-04-21 16:48:51,0,3,1,6,4,2,5,0,0,0,2,4,0,1,2,1,2,2,5,6,1
7535,361187,female,2011-04-22 09:27:37,2,5,2,4,4,4,5,4,3,2,3,5,6,6,6,4,4,5,6,6,5
7538,361552,female,2011-04-24 14:37:55,5,5,4,5,5,4,4,1,0,0,4,3,5,0,6,4,4,6,4,6,4
7539,361655,male,2011-04-25 03:04:22,2,5,4,4,5,3,4,4,5,4,5,1,1,3,6,4,3,5,6,4,3
7540,361664,male,2011-04-25 04:09:12,5,6,2,2,5,4,5,1,1,0,2,2,1,0,5,1,2,4,2,5,1
7541,361693,male,2011-04-25 10:14:22,4,6,3,6,5,6,6,0,0,0,2,0,0,0,4,4,4,5,6,4,2
7542,361830,female,2011-04-26 02:36:35,5,6,5,3,3,5,3,6,6,4,4,6,6,6,6,4,4,4,5,2,6
7543,361836,female,2011-04-26 02:54:36,3,4,3,3,3,5,5,2,0,0,3,2,6,2,6,3,4,6,4,6,4
7544,361939,female,2011-04-26 17:20:01,2,6,6,4,6,6,6,0,2,0,6,0,6,0,4,4,4,0,5,2,
7545,362001,female,2011-04-26 23:35:26,4,6,4,6,6,3,5,3,0,0,4,3,6,5,4,,4,4,5,6,4
7549,362040,female,2011-04-27 19:53:59,5,6,6,5,6,6,5,5,5,3,0,6,6,6,5,0,4,4,2,4,6
7547,362041,female,2011-04-27 04:08:06,3,3,2,2,5,2,1,4,1,1,6,6,5,6,4,5,5,3,6,6,5
7548,362109,male,2011-04-27 19:16:00,0,5,2,6,5,6,1,1,2,0,3,1,1,2,6,4,4,1,5,3,6
7559,362117,male,2011-04-29 16:54:15,6,6,6,5,6,5,6,1,0,0,1,0,0,0,5,4,4,3,4,3,0
7550,362227,female,2011-04-28 09:40:09,1,2,2,3,3,1,3,2,3,3,4,6,6,6,6,2,4,4,6,6,5
7551,362270,male,2011-04-28 18:18:14,4,5,4,6,1,6,5,3,1,1,2,1,5,1,4,5,1,4,4,3,6
7558,362331,female,2011-04-29 01:37:28,5,5,6,5,3,6,5,3,1,2,2,4,6,6,4,5,4,5,5,5,6
7552,362332,male,2011-04-29 01:28:32,1,3,3,4,2,3,4,1,0,0,1,1,1,1,5,2,5,2,5,3,5
7554,362333,female,2011-04-29 01:35:08,5,6,4,4,6,4,5,3,2,3,5,6,4,3,6,1,2,1,5,6,6
7553,362335,female,2011-04-29 01:34:28,5,5,5,6,5,4,5,2,4,3,3,6,6,6,5,6,2,4,3,5,3
7556,362336,female,2011-04-29 01:36:01,5,6,4,5,5,6,5,6,4,3,6,4,6,6,6,4,5,5,6,6,6
7557,362337,female,2011-04-29 01:37:18,6,6,6,6,6,3,6,3,1,1,4,2,6,1,5,4,6,6,3,2,2
7555,362338,female,2011-04-29 01:35:19,6,6,3,5,3,4,4,2,0,3,2,5,2,4,4,1,3,4,2,4,2
7560,362529,male,2011-04-29 20:09:11,1,5,5,5,2,4,4,2,3,3,1,0,0,1,4,2,2,1,4,1,2
7561,362603,female,2011-04-30 02:39:33,0,5,5,4,3,5,3,0,1,1,3,5,3,3,6,6,3,4,1,4,5
7563,362630,female,2011-04-30 05:38:18,3,5,3,3,3,5,4,2,5,4,3,6,4,4,2,3,2,2,2,1,1
7562,362637,female,2011-04-30 05:31:24,0,0,0,0,0,0,0,1,2,1,0,4,6,3,1,4,1,2,5,2,0
10892,362673,male,2011-10-18 14:46:32,1,4,3,3,4,4,3,0,0,0,1,2,3,6,4,2,4,3,4,5,2
7564,362748,female,2011-04-30 20:14:01,0,0,0,0,0,0,0,3,5,0,4,5,5,1,2,3,3,2,5,4,1
7565,362843,male,2011-05-01 01:47:35,3,5,5,5,4,5,4,4,3,2,4,3,4,3,5,4,4,5,3,4,3
7566,362850,female,2011-05-01 02:50:03,1,6,5,6,6,5,4,0,0,5,5,5,5,0,6,1,4,4,5,5,0
12120,363064,female,2011-11-21 01:18:23,0,0,0,0,0,0,0,2,1,0,3,0,4,1,2,1,1,3,3,2,3
7567,363093,male,2011-05-02 08:41:49,0,3,1,2,6,4,3,2,0,0,2,0,3,0,3,3,4,4,4,2,5
7568,363099,female,2011-05-02 09:19:48,1,3,0,6,6,6,2,0,2,0,1,0,0,5,6,1,3,6,5,2,5
7569,363245,male,2011-05-03 03:20:40,4,5,4,5,5,3,3,3,0,2,2,1,2,0,6,2,4,4,4,5,3
7570,363310,female,2011-05-03 07:23:23,2,2,3,4,1,0,4,5,0,0,5,0,3,5,6,4,1,3,6,6,4
7571,363369,female,2011-05-03 18:55:17,1,4,4,2,5,6,0,0,4,0,1,1,2,0,6,6,5,0,6,6,5
7572,363385,female,2011-05-03 23:28:40,5,6,4,5,6,5,4,4,1,0,1,0,6,5,4,1,2,4,2,4,2
7573,363398,female,2011-05-04 09:12:09,0,5,0,6,1,4,6,5,6,5,6,4,5,4,6,5,5,6,6,5,0
7574,363591,male,2011-05-04 13:30:04,2,4,2,4,3,2,3,1,0,0,2,4,2,5,5,5,2,4,0,3,5
7575,363635,female,2011-05-04 18:07:46,1,4,4,5,4,5,5,2,0,1,2,1,5,4,4,1,2,2,6,3,1
7576,363647,female,2011-05-04 18:41:56,6,6,1,3,1,1,1,1,5,2,6,1,6,,6,6,,6,6,6,1
7577,363660,male,2011-05-04 20:15:29,4,6,0,6,3,4,1,4,0,0,6,5,0,0,6,5,0,4,6,0,4
7579,363742,female,2011-05-05 19:57:52,3,6,5,5,6,6,4,2,0,4,2,2,6,2,5,3,4,1,5,5,5
7578,363758,female,2011-05-05 04:30:30,5,6,5,4,5,5,5,1,0,3,5,1,6,0,4,2,1,6,5,6,6
7580,363898,female,2011-05-06 08:18:35,2,6,3,6,6,4,6,0,0,0,0,1,6,2,3,2,1,5,4,6,0
7581,363900,male,2011-05-06 10:08:30,6,6,6,3,6,6,4,0,0,1,6,0,1,2,6,1,2,3,1,3,0
7582,363917,male,2011-05-06 13:42:35,2,3,6,4,4,6,3,1,0,0,0,0,2,3,3,5,2,2,5,3,5
7583,363987,female,2011-05-07 03:16:07,4,6,5,5,2,6,3,2,0,0,6,4,6,6,6,2,4,4,5,6,1
7584,364004,female,2011-05-07 03:59:21,2,5,5,6,5,4,5,1,0,0,4,1,6,4,6,1,5,5,5,6,
7585,364186,male,2011-05-08 06:33:54,4,5,3,5,4,5,2,1,1,1,2,1,1,1,4,5,5,4,6,5,5
14714,364188,male,2012-03-17 09:15:26,5,6,5,6,6,5,5,4,0,1,1,3,6,1,5,1,5,4,4,4,3
7586,364194,female,2011-05-08 09:39:01,5,6,5,5,6,4,6,6,4,6,6,6,5,6,5,5,4,5,6,5,2
7587,364279,male,2011-05-09 05:48:33,2,6,4,6,5,5,2,2,0,0,5,0,6,6,6,4,5,6,6,6,6
7588,364294,female,2011-05-09 06:22:48,1,4,1,4,1,1,2,1,0,0,3,0,5,2,3,4,1,1,2,2,2
7590,364324,male,2011-05-10 13:41:37,0,6,3,6,6,4,3,0,0,0,0,0,6,0,6,0,2,3,4,3,6
7589,364409,female,2011-05-10 00:45:47,4,5,3,4,6,4,3,2,0,1,5,2,5,4,4,4,1,6,6,5,1
7591,364548,female,2011-05-11 00:55:45,5,6,5,6,4,5,5,4,2,1,3,6,4,3,4,4,3,6,3,6,3
7592,364602,female,2011-05-11 12:29:40,4,4,4,5,3,4,3,4,1,3,5,4,6,4,5,5,6,4,5,4,4
7593,364667,female,2011-05-11 21:01:04,4,4,5,5,5,5,5,2,1,1,4,2,5,0,2,2,1,1,4,3,2
7594,364687,female,2011-05-12 01:52:45,2,2,2,3,2,2,2,6,2,2,4,5,6,2,4,2,4,3,3,3,5
15343,364724,female,2012-04-16 00:36:21,1,3,3,6,4,6,4,1,0,0,6,0,4,2,5,4,3,2,4,5,3
7595,364732,female,2011-05-12 05:27:12,3,1,0,6,6,3,6,0,6,0,0,6,1,5,2,3,1,6,6,6,0
7596,364776,male,2011-05-12 17:46:59,5,5,3,6,3,5,5,0,0,0,0,1,5,0,4,1,4,4,4,2,4
7597,364830,female,2011-05-13 03:12:18,3,5,1,4,4,6,4,1,4,2,3,2,6,1,3,1,1,0,4,6,3
15917,364863,male,2012-05-21 09:42:57,1,2,1,4,2,5,2,2,0,1,1,1,0,0,4,1,1,5,4,2,0
7598,364909,female,2011-05-13 18:54:51,4,,5,,5,4,4,,,,,,,,3,,2,,3,,
7599,364910,female,2011-05-13 19:31:19,3,6,5,6,6,6,,6,0,5,6,6,6,5,1,5,4,4,5,,6
7600,364917,female,2011-05-13 20:45:22,3,4,3,3,3,3,4,3,4,5,3,6,5,6,6,1,2,4,4,2,1
7601,364929,male,2011-05-13 22:29:33,3,4,3,4,4,4,3,4,0,0,1,0,1,3,4,4,3,4,4,5,2
7603,365132,female,2011-05-15 18:46:13,5,6,1,2,2,5,2,0,0,0,1,1,6,0,3,1,2,6,3,0,3
7604,365211,female,2011-05-16 02:15:32,1,3,3,4,4,4,3,3,0,1,2,0,1,5,4,2,0,3,2,2,3
7605,365230,female,2011-05-16 05:08:30,4,5,5,6,2,5,4,2,4,5,4,3,3,5,4,4,4,4,5,4,2
7606,365251,female,2011-05-16 07:34:42,2,5,3,6,,5,5,6,1,5,5,2,5,6,3,,6,6,5,,
7607,365267,female,2011-05-16 12:35:17,0,4,2,6,5,4,6,1,0,0,1,2,6,0,4,0,1,1,1,1,0
7608,365330,female,2011-05-17 00:09:17,2,5,3,5,6,5,5,4,0,1,5,1,6,0,4,1,2,2,3,5,0
14413,365362,male,2012-03-01 03:23:02,6,1,5,5,0,5,5,1,0,1,1,1,2,1,1,0,6,1,3,1,1
27574,365386,male,2014-02-25 07:45:24,1,6,2,0,6,3,1,3,0,0,3,0,6,6,6,4,3,5,4,5,5
7609,365396,female,2011-05-17 11:03:52,0,6,4,6,6,6,4,3,1,1,5,0,6,1,4,1,3,4,2,3,0
7610,365489,female,2011-05-18 01:26:25,1,6,4,6,6,6,6,4,0,3,5,6,6,5,4,5,6,6,6,0,5
7611,365500,female,2011-05-18 01:40:57,4,3,4,4,6,5,4,1,1,2,2,6,2,1,4,4,2,4,5,4,6
7612,365508,male,2011-05-18 02:10:28,1,,1,6,1,4,3,2,2,0,5,1,2,1,5,4,4,3,2,3,4
7613,365537,female,2011-05-18 05:09:45,4,5,4,5,3,3,4,5,0,2,1,2,5,5,4,1,1,4,3,5,3
7614,365557,male,2011-05-18 07:46:34,2,5,0,6,4,6,4,0,0,0,0,0,0,0,5,0,0,4,6,6,2
7615,365724,female,2011-05-19 06:26:42,5,4,4,5,4,5,6,1,3,1,5,5,6,1,6,3,2,5,5,5,2
7616,365737,male,2011-05-19 06:57:12,1,6,1,4,0,5,4,0,0,0,0,0,0,0,2,1,0,1,1,1,0
7617,365740,female,2011-05-19 07:57:27,3,6,3,6,2,6,4,1,1,3,4,4,5,6,2,1,1,5,4,6,5
7618,365861,male,2011-05-20 09:46:32,0,4,2,1,1,5,4,5,4,1,6,4,6,2,2,1,1,2,3,0,0
7619,365909,male,2011-05-20 21:37:09,2,4,5,2,6,4,6,0,0,0,1,0,1,1,3,3,3,2,3,2,3
7620,365955,female,2011-05-21 04:44:32,2,4,3,5,4,3,2,4,0,0,3,0,5,2,6,3,4,2,5,4,6
7621,365970,female,2011-05-21 09:18:54,0,4,0,5,0,3,0,1,1,0,3,6,6,5,0,6,4,0,4,3,5
7623,365993,female,2011-05-21 15:06:10,1,5,5,4,1,5,4,3,0,0,0,3,5,5,6,6,0,1,3,6,2
7622,365995,female,2011-05-21 15:04:56,2,2,2,3,3,1,2,2,0,0,2,3,3,1,5,6,2,2,6,3,6
7624,366107,female,2011-05-22 17:33:38,0,1,0,1,0,0,1,3,3,1,6,2,4,4,2,4,1,4,3,1,3
7625,366156,female,2011-05-22 23:35:10,0,0,0,0,1,0,0,1,0,0,3,0,4,1,5,3,3,1,6,5,5
7626,366173,female,2011-05-23 00:56:22,0,6,4,5,5,6,4,2,4,0,6,3,6,4,6,0,6,0,5,5,0
7627,366246,female,2011-05-23 06:44:15,3,6,6,6,5,3,6,0,0,0,2,5,6,0,6,5,4,4,6,6,6
7628,366276,male,2011-05-23 10:26:44,0,2,0,6,5,0,0,3,6,3,3,0,2,3,3,0,3,5,3,2,5
7629,366280,male,2011-05-23 10:27:16,2,3,0,6,3,2,1,2,2,1,3,1,0,5,6,1,3,5,6,6,6
7630,366355,male,2011-05-24 00:55:15,2,5,4,3,5,3,3,3,2,2,1,3,2,5,4,4,4,3,4,4,4
7631,366390,female,2011-05-24 02:20:27,4,6,4,4,6,6,5,6,3,3,3,5,5,6,3,3,4,3,5,3,6
7632,366400,female,2011-05-24 03:04:00,6,6,6,5,6,5,5,5,0,2,3,5,6,3,5,4,4,6,6,6,5
7635,366405,female,2011-05-24 07:38:20,0,0,0,0,0,0,0,3,1,1,2,4,6,6,3,2,4,3,6,5,3
7633,366433,female,2011-05-24 06:00:02,2,4,2,4,3,4,5,2,0,1,4,3,5,2,4,3,4,5,5,3,6
7637,366508,male,2011-05-24 23:22:15,5,6,2,6,6,6,4,0,0,0,0,0,4,0,6,4,2,3,4,6,4
7636,366527,female,2011-05-24 23:01:51,3,4,4,4,5,3,4,2,1,1,4,5,5,2,6,4,5,5,6,6,6
7638,366595,female,2011-05-25 04:01:27,6,6,6,5,6,6,5,0,0,0,0,2,3,1,2,0,3,0,2,3,0
7639,366604,female,2011-05-25 04:57:38,4,6,3,5,5,4,6,0,0,0,4,6,6,0,6,6,6,6,6,6,6
7640,366607,female,2011-05-25 05:37:17,4,4,5,4,5,5,4,6,6,6,6,6,5,6,3,6,6,3,5,4,5
7641,366722,female,2011-05-26 01:50:39,1,3,1,3,2,2,2,2,1,2,4,2,4,1,5,4,3,5,5,5,5
7642,366794,female,2011-05-26 15:48:28,5,5,5,5,5,4,5,1,0,2,3,2,2,0,6,3,4,6,5,6,3
7643,366883,female,2011-05-27 06:36:16,4,5,5,5,4,4,5,5,4,5,6,6,5,5,5,3,4,6,4,3,4
7649,366887,female,2011-05-28 08:23:50,6,6,3,6,1,4,4,2,0,0,1,0,3,2,4,2,0,3,0,3,6
7644,366913,female,2011-05-27 12:35:11,3,5,4,5,6,4,5,1,0,2,3,0,6,0,4,4,4,4,4,3,3
7645,366950,male,2011-05-27 18:55:22,3,6,2,2,5,5,4,2,1,0,3,3,3,6,6,4,4,2,5,6,4
7646,366963,female,2011-05-27 21:13:47,1,1,3,4,0,4,5,5,1,2,6,3,6,2,4,2,3,3,5,5,2
7647,366981,female,2011-05-27 23:39:33,5,6,4,5,3,1,5,5,1,1,1,4,3,2,5,5,2,6,4,5,6
